Reviewer,Restaurant,label,pred_score,rank_pred
Aravinda M,Karachi Bakery,3.0,0.6839913594247343,1.0
Aravinda M,American Wild Wings,0.0,-0.703189478638772,2.0
Aravinda M,Beyond Flavours,0.0,-0.703189478638772,3.0
Archana Sinha,Over The Moon Brew Company,3.0,0.6983768998383802,1.0
Archana Sinha,Khaan Saab,0.0,-0.4173685844075638,2.0
Archana Sinha,Prism Club & Kitchen,0.0,-0.6433186712896051,3.0
Archisman Das,Absolute Sizzlers,3.0,0.6775783001449052,1.0
Archisman Das,Hunger Maggi Point,0.0,-0.7025490348753349,2.0
Archisman Das,Hyderabad Chefs,0.0,-0.7027236381218351,3.0
Arif,Mohammedia Shawarma,0.0,0.5511267628486065,1.0
Arif,American Wild Wings,0.0,-0.7000449987745438,2.0
Arif,Green Bawarchi Restaurant,0.0,-0.7000449987745438,3.0
Arjun Reddy,B-Dubs,3.0,0.6606865661078515,1.0
Arjun Reddy,Domino's Pizza,0.0,-0.7028858765402104,2.0
Arjun Reddy,Royal Spicy Restaurant,0.0,-0.7028858765402104,3.0
Arnav Agyeya,"3B's - Buddies, Bar & Barbecue",3.0,0.6081804558098365,1.0
Arnav Agyeya,Zega - Sheraton Hyderabad Hotel,0.0,-0.7028858765402104,2.0
Arnav Agyeya,T Grill,0.0,-0.703189478638772,3.0
Arpan Jain,Shree Santosh Dhaba Family Restaurant,3.0,0.6273135438671067,1.0
Arpan Jain,Tiki Shack,0.0,-0.6945938364468449,2.0
Arpan Jain,AB's - Absolute Barbecues,0.0,-0.7019232822159183,3.0
Arpit,Feast - Sheraton Hyderabad Hotel,3.0,0.5277285612747602,1.0
Arpit,AB's - Absolute Barbecues,0.0,-0.38783815390028087,2.0
Arpit,Triptify,0.0,-0.7025490348753349,3.0
Arpit Bhatia,13 Dhaba,0.0,0.6076790463650809,1.0
Arpit Bhatia,Hunger Maggi Point,0.0,-0.7025490348753349,2.0
Arpit Bhatia,Biryanis And More,0.0,-0.703189478638772,3.0
Arpit Nigam,Paradise,3.0,0.656432870242823,1.0
Arpit Nigam,Shanghai Chef 2,0.0,-0.5560852063136681,2.0
Arpit Nigam,Flechazo,0.0,-0.7019232822159183,3.0
Arpita Sarkar,T Grill,0.0,0.690840593704878,1.0
Arpita Sarkar,Hitech Bawarchi Food Zone,0.0,-0.5841598338524336,2.0
Arpita Sarkar,Diners Pavilion,0.0,-0.703189478638772,3.0
Arshad Aga,Shree Santosh Dhaba Family Restaurant,2.0,0.6400779598411108,1.0
Arshad Aga,Sardarji's Chaats & More,0.0,-0.5641023823714254,2.0
Arshad Aga,Triptify,0.0,-0.7019127827524814,3.0
Arun Basani,Aromas@11SIX,1.0,0.690840593704878,1.0
Arun Basani,The Old Madras Baking Company,0.0,-0.7025490348753349,2.0
Arun Basani,Shree Santosh Dhaba Family Restaurant,0.0,-0.7029992072815534,3.0
Arun J,GD's,2.0,0.6762952971477463,1.0
Arun J,Asian Meal Box,0.0,-0.7025490348753349,2.0
Arun J,Hunger Maggi Point,0.0,-0.7025490348753349,3.0
Arvapally Omkar,13 Dhaba,2.0,0.6076790463650809,1.0
Arvapally Omkar,B-Dubs,0.0,-0.7025490348753349,2.0
Arvapally Omkar,Aromas@11SIX,0.0,-0.703189478638772,3.0
Arvind Patel,Shah Ghouse Spl Shawarma,0.0,0.5956987135162898,1.0
Arvind Patel,Yum Yum Tree - The Arabian Food Court,0.0,-0.7028858765402104,2.0
Arvind Patel,Karachi Cafe,0.0,-0.703189478638772,3.0
Asha Dalmia,NorFest - The Dhaba,3.0,0.36965891945087503,1.0
Asha Dalmia,The Indi Grill,0.0,-0.17526874173964116,2.0
Asha Dalmia,Dine O China,0.0,-0.703189478638772,3.0
Asha Dutta,eat.fit,0.0,0.6287854877866885,1.0
Asha Dutta,GD's,0.0,-0.6949306781117205,2.0
Asha Dutta,Club Rogue,0.0,-0.7027236381218351,3.0
Asha Nali,Karachi Bakery,1.0,0.6839913594247343,1.0
Asha Nali,Triptify,0.0,-0.7025490348753349,2.0
Asha Nali,Hyderabad Chefs,0.0,-0.7028858765402104,3.0
Ashfaq Ahmed,Hyderabadi Daawat,3.0,0.5546441647938745,1.0
Ashfaq Ahmed,Labonel,0.0,-0.7028858765402104,2.0
Ashfaq Ahmed,SKYHY,0.0,-0.703189478638772,3.0
Ashish Bihani,Delhi-39,0.0,0.6172269447259258,1.0
Ashish Bihani,IndiBlaze,0.0,-0.6949306781117205,2.0
Ashish Bihani,Over The Moon Brew Company,0.0,-0.7011995188056979,3.0
Ashish Minj,Deli 9 Bistro,0.0,0.6775783001449052,1.0
Ashish Minj,Royal Spicy Restaurant,0.0,-0.297730321602495,2.0
Ashish Minj,Being Hungry,0.0,-0.7028858765402104,3.0
Ashish Prabhakar,Over The Moon Brew Company,3.0,0.6983768998383802,1.0
Ashish Prabhakar,Collage - Hyatt Hyderabad Gachibowli,0.0,0.5406363487906718,2.0
Ashish Prabhakar,Komatose - Holiday Inn Express & Suites,0.0,-0.40208634307740104,3.0
Ashish Tummalapalli,B-Dubs,3.0,0.6606865661078515,1.0
Ashish Tummalapalli,10 Downing Street,0.0,-0.703189478638772,2.0
Ashish Tummalapalli,Absolute Sizzlers,0.0,-0.703189478638772,3.0
Ashok Das,Hyper Local,3.0,0.6983768998383802,1.0
Ashok Das,Ulavacharu,0.0,-0.09092399286783401,2.0
Ashok Das,Prism Club & Kitchen,0.0,-0.5468440115120656,3.0
Ashok Reddy Hunter,Al Saba Restaurant,0.0,0.6983768998383802,1.0
Ashok Reddy Hunter,Triptify,0.0,-0.7019127827524814,2.0
Ashok Reddy Hunter,The Old Madras Baking Company,0.0,-0.7025490348753349,3.0
Ashok Shekhawat,Beyond Flavours,3.0,0.6983768998383802,1.0
Ashok Shekhawat,The Fisherman's Wharf,0.0,-0.7011995188056979,2.0
Ashok Shekhawat,Amul,0.0,-0.7028858765402104,3.0
Ashutosh Kumar,The Foodie Monster Kitchen,0.0,0.6400594433267548,1.0
Ashutosh Kumar,Eat India Company,0.0,-0.7030750642637245,2.0
Ashutosh Kumar,Aromas@11SIX,0.0,-0.703189478638772,3.0
Ashwin Ramesh,Yum Yum Tree - The Arabian Food Court,2.0,0.6711815936978127,1.0
Ashwin Ramesh,NorFest - The Dhaba,0.0,-0.56442533639396,2.0
Ashwin Ramesh,American Wild Wings,0.0,-0.7030750642637245,3.0
Asia Sayed,Feast - Sheraton Hyderabad Hotel,3.0,0.5418229616435666,1.0
Asia Sayed,Labonel,0.0,-0.6963602662551808,2.0
Asia Sayed,Zing's Northeast Kitchen,0.0,-0.6963602662551808,3.0
Asif Nawaz,Tandoori Food Works,0.0,0.6701156312323673,1.0
Asif Nawaz,NorFest - The Dhaba,0.0,-0.56442533639396,2.0
Asif Nawaz,Karachi Bakery,0.0,-0.7030750642637245,3.0
Aswathi P,The Chocolate Room,2.0,0.6666594545111075,1.0
Aswathi P,Tiki Shack,0.0,-0.7025490348753349,2.0
Aswathi P,Mohammedia Shawarma,0.0,-0.7028858765402104,3.0
Avash Pani,Momos Delight,3.0,0.6607108711478651,1.0
Avash Pani,NorFest - The Dhaba,0.0,-0.7021963987923616,2.0
Avash Pani,Hyderabad Chefs,0.0,-0.7028858765402104,3.0
Avinash A Naidu,Prism Club & Kitchen,2.0,0.690840593704878,1.0
Avinash A Naidu,Club Rogue,0.0,-0.7027236381218351,2.0
Avinash A Naidu,Aromas@11SIX,0.0,-0.703189478638772,3.0
Avinash Ganapa,Club Rogue,0.0,0.6711815936978127,1.0
Avinash Ganapa,Gal Punjab Di,0.0,-0.7027236381218351,2.0
Avinash Ganapa,The Chocolate Room,0.0,-0.7028858765402104,3.0
Avinash Sunkara,Being Hungry,0.0,0.6443889797232984,1.0
Avinash Sunkara,"3B's - Buddies, Bar & Barbecue",0.0,-0.7019232822159183,2.0
Avinash Sunkara,Banana Leaf Multicuisine Restaurant,0.0,-0.7029992072815534,3.0
Awadh,GD's,3.0,0.6762952971477463,1.0
Awadh,The Old Madras Baking Company,0.0,-0.7025490348753349,2.0
Awadh,Cream Stone,0.0,-0.7028858765402104,3.0
Ayisha Jasmin,Mohammedia Shawarma,0.0,0.5511267628486065,1.0
Ayisha Jasmin,Kritunga Restaurant,0.0,-0.7000449987745438,2.0
Ayisha Jasmin,Marsala Food Company,0.0,-0.7000449987745438,3.0
Ayush Bairagi,13 Dhaba,3.0,0.6460307190752079,1.0
Ayush Bairagi,Arena Eleven,0.0,-0.7025490348753349,2.0
Ayush Bairagi,The Old Madras Baking Company,0.0,-0.7025490348753349,3.0
Ayushmaan Kapu,Biryanis And More,1.0,0.6408892910060686,1.0
Ayushmaan Kapu,Owm Nom Nom,0.0,-0.7009943195766868,2.0
Ayushmaan Kapu,"3B's - Buddies, Bar & Barbecue",0.0,-0.7019232822159183,3.0
Azhar Syed,Behrouz Biryani,0.0,0.6666594545111075,1.0
Azhar Syed,Over The Moon Brew Company,0.0,-0.703189478638772,2.0
Azhar Syed,Pakwaan Grand,0.0,-0.703189478638772,3.0
Aznera Ravi,Momos Delight,3.0,0.6607108711478651,1.0
Aznera Ravi,Dunkin' Donuts,0.0,-0.703189478638772,2.0
Aznera Ravi,Prism Club & Kitchen,0.0,-0.703189478638772,3.0
B Pradhan,Chinese Pavilion,2.0,0.6667988252737063,1.0
B Pradhan,Dine O China,0.0,-0.703189478638772,2.0
B Pradhan,Diners Pavilion,0.0,-0.703189478638772,3.0
BDM,Mathura Vilas,2.0,0.5472283233959248,1.0
BDM,AB's - Absolute Barbecues,0.0,-0.7019232822159183,2.0
BDM,Aromas@11SIX,0.0,-0.7029992072815534,3.0
BE Happiee,Domino's Pizza,0.0,0.6243158942735979,1.0
BE Happiee,Labonel,0.0,-0.7028858765402104,2.0
BE Happiee,Republic Of Noodles - Lemon Tree Hotel,0.0,-0.703189478638772,3.0
BHUPINDERPAL SINGH JUDGE,Prism Club & Kitchen,0.0,0.690840593704878,1.0
BHUPINDERPAL SINGH JUDGE,Hunger Maggi Point,0.0,-0.7025490348753349,2.0
BHUPINDERPAL SINGH JUDGE,Club Rogue,0.0,-0.7027236381218351,3.0
BIBHU BHUSHAN SINHA,Paradise,3.0,0.656432870242823,1.0
BIBHU BHUSHAN SINHA,Aromas@11SIX,0.0,-0.6120302064049792,2.0
BIBHU BHUSHAN SINHA,AB's - Absolute Barbecues,0.0,-0.7019232822159183,3.0
Baishali Ghosh,Olive Garden,2.0,0.690840593704878,1.0
Baishali Ghosh,Shah Ghouse Hotel & Restaurant,0.0,-0.6120302064049792,2.0
Baishali Ghosh,Hunger Maggi Point,0.0,-0.7025490348753349,3.0
Bala Narsaiah Myakala,Al Saba Restaurant,3.0,0.6983768998383802,1.0
Bala Narsaiah Myakala,Desi Bytes,0.0,-0.6991449854151568,2.0
Bala Narsaiah Myakala,B-Dubs,0.0,-0.7025490348753349,3.0
Balakrishna Sathaiah,Karachi Bakery,3.0,0.6839913594247343,1.0
Balakrishna Sathaiah,Chinese Pavilion,0.0,-0.690629004397978,2.0
Balakrishna Sathaiah,Delhi-39,0.0,-0.7028858765402104,3.0
Balram Samal,Diners Pavilion,2.0,0.5800506961727669,1.0
Balram Samal,AB's - Absolute Barbecues,0.0,-0.3890888970477001,2.0
Balram Samal,Komatose - Holiday Inn Express & Suites,0.0,-0.7028321265121787,3.0
Balu Krishna,Tandoori Food Works,0.0,0.6701156312323673,1.0
Balu Krishna,10 Downing Street,0.0,-0.703189478638772,2.0
Balu Krishna,Al Saba Restaurant,0.0,-0.703189478638772,3.0
Banisree Basu,Zing's Northeast Kitchen,3.0,0.589104634871197,1.0
Banisree Basu,Jonathan's Kitchen - Holiday Inn Express & Suites,0.0,-0.7030750642637245,2.0
Banisree Basu,Hyderabadi Daawat,0.0,-0.703189478638772,3.0
Bargavikasala,Tempteys,3.0,0.6762952971477463,1.0
Bargavikasala,Deli 9 Bistro,0.0,-0.703189478638772,2.0
Bargavikasala,PourHouse7,0.0,-0.703189478638772,3.0
Baswaraj Ganji143,Hitech Bawarchi Food Zone,3.0,0.6187577386244729,1.0
Baswaraj Ganji143,Shree Santosh Dhaba Family Restaurant,0.0,-0.11721565722821083,2.0
Baswaraj Ganji143,KFC,0.0,-0.6949306781117205,3.0
Bawneet Narang,Paradise,3.0,0.6453215314202085,1.0
Bawneet Narang,Pakwaan Grand,0.0,-0.5721942705447367,2.0
Bawneet Narang,Owm Nom Nom,0.0,-0.7009943195766868,3.0
Beda Prakash,Momos Delight,2.0,0.6607108711478651,1.0
Beda Prakash,Royal Spicy Restaurant,0.0,-0.7028858765402104,2.0
Beda Prakash,Angaara Counts 3,0.0,-0.703189478638772,3.0
Benny Gomes,Collage - Hyatt Hyderabad Gachibowli,2.0,0.6412021244638982,1.0
Benny Gomes,Triptify,0.0,-0.7019127827524814,2.0
Benny Gomes,Mohammedia Shawarma,0.0,-0.7028858765402104,3.0
Benson Benny,Shah Ghouse Spl Shawarma,2.0,0.5956987135162898,1.0
Benson Benny,Jonathan's Kitchen - Holiday Inn Express & Suites,0.0,-0.703189478638772,2.0
Benson Benny,Komatose - Holiday Inn Express & Suites,0.0,-0.703189478638772,3.0
Bhagyasri,Momos Delight,1.0,0.6607108711478651,1.0
Bhagyasri,GD's,0.0,-0.7028858765402104,2.0
Bhagyasri,SKYHY,0.0,-0.703189478638772,3.0
Bhairavi Kannan,Green Bawarchi Restaurant,0.0,0.5859306827105875,1.0
Bhairavi Kannan,Momos Delight,0.0,-0.7025490348753349,2.0
Bhairavi Kannan,SKYHY,0.0,-0.7029992072815534,3.0
Bhameetha Burla,Komatose - Holiday Inn Express & Suites,0.0,0.6517257760213635,1.0
Bhameetha Burla,Zing's Northeast Kitchen,0.0,-0.6949306781117205,2.0
Bhameetha Burla,Cafe Eclat,0.0,-0.7028858765402104,3.0
Bharat Jain,Shree Santosh Dhaba Family Restaurant,2.0,0.6400779598411108,1.0
Bharat Jain,Mathura Vilas,0.0,-0.11468420220106804,2.0
Bharat Jain,American Wild Wings,0.0,-0.703189478638772,3.0
Bharat Yagnala,Khaan Saab,0.0,0.6711815936978127,1.0
Bharat Yagnala,Diners Pavilion,0.0,-0.7030750642637245,2.0
Bharat Yagnala,Absolute Sizzlers,0.0,-0.703189478638772,3.0
Bharath Kishore,Gal Punjab Di,1.0,0.5797236734436331,1.0
Bharath Kishore,Behrouz Biryani,0.0,-0.7028858765402104,2.0
Bharath Kishore,Feast - Sheraton Hyderabad Hotel,0.0,-0.703189478638772,3.0
Bhargavi Das,Shanghai Chef 2,2.0,0.6686295881055473,1.0
Bhargavi Das,Pakwaan Grand,0.0,-0.703189478638772,2.0
Bhargavi Das,T Grill,0.0,-0.703189478638772,3.0
Bhaskar T,Olive Garden,0.0,0.690840593704878,1.0
Bhaskar T,Absolute Sizzlers,0.0,-0.7029992072815534,2.0
Bhaskar T,Dunkin' Donuts,0.0,-0.703189478638772,3.0
Bhatnagar Benni Korani,Shah Ghouse Hotel & Restaurant,0.0,0.6983768998383802,1.0
Bhatnagar Benni Korani,KFC,0.0,-0.7028858765402104,2.0
Bhatnagar Benni Korani,Zing's Northeast Kitchen,0.0,-0.7028858765402104,3.0
Bhawani,Aromas@11SIX,0.0,0.690840593704878,1.0
Bhawani,Marsala Food Company,0.0,-0.6151446174814588,2.0
Bhawani,T Grill,0.0,-0.7009943195766868,3.0
Bhupesh Kurrey,Hotel Zara Hi-Fi,1.0,0.619637899877391,1.0
Bhupesh Kurrey,Royal Spicy Restaurant,0.0,-0.7027236381218351,2.0
Bhupesh Kurrey,Mohammedia Shawarma,0.0,-0.7028858765402104,3.0
Bhushan Maideo,The Glass Onion,1.0,0.5710775432743023,1.0
Bhushan Maideo,Collage - Hyatt Hyderabad Gachibowli,0.0,0.5406363487906718,2.0
Bhushan Maideo,Feast - Sheraton Hyderabad Hotel,0.0,0.32559329415170246,3.0
Bhuvan Reddy,Flechazo,3.0,0.690840593704878,1.0
Bhuvan Reddy,Shah Ghouse Spl Shawarma,0.0,-0.7025490348753349,2.0
Bhuvan Reddy,KFC,0.0,-0.7028858765402104,3.0
Binod Kumar,Hyper Local,3.0,0.6983768998383802,1.0
Binod Kumar,Barbeque Nation,0.0,-0.28287316414375707,2.0
Binod Kumar,Biryanis And More,0.0,-0.7029992072815534,3.0
Bipindharmic Veerlapati,Deli 9 Bistro,3.0,0.6775783001449052,1.0
Bipindharmic Veerlapati,Arena Eleven,0.0,-0.5832729162473227,2.0
Bipindharmic Veerlapati,Domino's Pizza,0.0,-0.7028858765402104,3.0
Biswaranjan Sahu,Royal Spicy Restaurant,3.0,0.6711815936978127,1.0
Biswaranjan Sahu,Tiki Shack,0.0,-0.7025490348753349,2.0
Biswaranjan Sahu,eat.fit,0.0,-0.7029992072815534,3.0
Blessy Komavarapu,Owm Nom Nom,2.0,0.690840593704878,1.0
Blessy Komavarapu,Hyper Local,0.0,-0.7011995188056979,2.0
Blessy Komavarapu,NorFest - The Dhaba,0.0,-0.7019127827524814,3.0
Bommisetty Sravana,Owm Nom Nom,1.0,0.690840593704878,1.0
Bommisetty Sravana,Hitech Bawarchi Food Zone,0.0,-0.5841598338524336,2.0
Bommisetty Sravana,Paradise,0.0,-0.5841598338524336,3.0
Boora Sravan Kumar,Domino's Pizza,2.0,0.6243158942735979,1.0
Boora Sravan Kumar,Sardarji's Chaats & More,0.0,-0.6966563636018679,2.0
Boora Sravan Kumar,Royal Spicy Restaurant,0.0,-0.7028858765402104,3.0
Bozy Chabungbam,Cafe Eclat,2.0,0.6762952971477463,1.0
Bozy Chabungbam,The Indi Grill,0.0,-0.6992445246734287,2.0
Bozy Chabungbam,Feast - Sheraton Hyderabad Hotel,0.0,-0.703189478638772,3.0
Brotati Haldar,Momos Delight,3.0,0.6607108711478651,1.0
Brotati Haldar,13 Dhaba,0.0,-0.7021963987923616,2.0
Brotati Haldar,Mustang Terrace Lounge,0.0,-0.703189478638772,3.0
Buchirajesh Yerramneedi,Delhi-39,0.0,0.5760888721559887,1.0
Buchirajesh Yerramneedi,Mustang Terrace Lounge,0.0,-0.7011995188056979,2.0
Buchirajesh Yerramneedi,B-Dubs,0.0,-0.7025490348753349,3.0
Buddha Sudeep,SKYHY,0.0,0.5977073244877575,1.0
Buddha Sudeep,Collage - Hyatt Hyderabad Gachibowli,0.0,-0.09004359598578825,2.0
Buddha Sudeep,Olive Garden,0.0,-0.5841598338524336,3.0
Cafe-holic!,The Old Madras Baking Company,2.0,0.6527655686532544,1.0
Cafe-holic!,Delhi-39,0.0,-0.7028858765402104,2.0
Cafe-holic!,GD's,0.0,-0.7028858765402104,3.0
Carmel Raju Chowdary,Domino's Pizza,3.0,0.6243158942735979,1.0
Carmel Raju Chowdary,Yum Yum Tree - The Arabian Food Court,0.0,-0.7028858765402104,2.0
Carmel Raju Chowdary,Squeeze @ The Lime,0.0,-0.703189478638772,3.0
Chaitanya Atchuta,Banana Leaf Multicuisine Restaurant,1.0,0.6983768998383802,1.0
Chaitanya Atchuta,Delhi-39,0.0,-0.6991449854151568,2.0
Chaitanya Atchuta,AB's - Absolute Barbecues,0.0,-0.7019232822159183,3.0
Chaitanya Reddy Mettu,AB's - Absolute Barbecues,3.0,0.5826577687487676,1.0
Chaitanya Reddy Mettu,Mazzo - Marriott Executive Apartments,0.0,-0.7028321265121787,2.0
Chaitanya Reddy Mettu,KFC,0.0,-0.7028858765402104,3.0
Chakra Varthi,Hitech Bawarchi Food Zone,0.0,0.6378660196813397,1.0
Chakra Varthi,Over The Moon Brew Company,0.0,-0.7011995188056979,2.0
Chakra Varthi,AB's - Absolute Barbecues,0.0,-0.7019232822159183,3.0
Chakra2508,Asian Meal Box,0.0,0.46285978620150536,1.0
Chakra2508,Chinese Pavilion,0.0,-0.7028858765402104,2.0
Chakra2508,Faasos,0.0,-0.703189478638772,3.0
Chalayamma Sanjeev Vegi,Dine O China,3.0,0.6821312476382405,1.0
Chalayamma Sanjeev Vegi,The Old Madras Baking Company,0.0,-0.7025490348753349,2.0
Chalayamma Sanjeev Vegi,Mohammedia Shawarma,0.0,-0.7028858765402104,3.0
Chanakya M,Mohammedia Shawarma,2.0,0.5063599185276095,1.0
Chanakya M,Aromas@11SIX,0.0,-0.7000449987745438,2.0
Chanakya M,Sweet Basket,0.0,-0.7000449987745438,3.0
Chandan Ganguli,Triptify,3.0,0.616410726266881,1.0
Chandan Ganguli,Biryanis And More,0.0,-0.703189478638772,2.0
Chandan Ganguli,Mathura Vilas,0.0,-0.703189478638772,3.0
Chandra Bhanu Arya,The Indi Grill,3.0,0.5655730679623552,1.0
Chandra Bhanu Arya,Hunger Maggi Point,0.0,-0.7025490348753349,2.0
Chandra Bhanu Arya,Green Bawarchi Restaurant,0.0,-0.703189478638772,3.0
Chandu Reddy.,Flechazo,3.0,0.690840593704878,1.0
Chandu Reddy.,Hunger Maggi Point,0.0,-0.7025490348753349,2.0
Chandu Reddy.,Prism Club & Kitchen,0.0,-0.7028321265121787,3.0
Charlie Burns,Prism Club & Kitchen,0.0,0.690840593704878,1.0
Charlie Burns,Komatose - Holiday Inn Express & Suites,0.0,-0.7028321265121787,2.0
Charlie Burns,Urban Asia - Kitchen & Bar,0.0,-0.703189478638772,3.0
Cheetirala Sruthi,"3B's - Buddies, Bar & Barbecue",3.0,0.6456943665424209,1.0
Cheetirala Sruthi,Shah Ghouse Spl Shawarma,0.0,-0.7025490348753349,2.0
Cheetirala Sruthi,Cream Stone,0.0,-0.7028858765402104,3.0
Chef Gastronaut,Dunkin' Donuts,2.0,0.6965232972987823,1.0
Chef Gastronaut,Khaan Saab,0.0,-0.690629004397978,2.0
Chef Gastronaut,Jonathan's Kitchen - Holiday Inn Express & Suites,0.0,-0.7030750642637245,3.0
Cherry Bajaj,Tandoori Food Works,2.0,0.6701156312323673,1.0
Cherry Bajaj,B-Dubs,0.0,-0.7025490348753349,2.0
Cherry Bajaj,Barbeque Nation,0.0,-0.7029992072815534,3.0
Chetana Didugu,Labonel,3.0,0.6762952971477463,1.0
Chetana Didugu,Paradise,0.0,-0.7019232822159183,2.0
Chetana Didugu,Diners Pavilion,0.0,-0.7030750642637245,3.0
Chhavi Agarwal,eat.fit,0.0,0.6287854877866885,1.0
Chhavi Agarwal,Arena Eleven,0.0,-0.5832729162473227,2.0
Chhavi Agarwal,Prism Club & Kitchen,0.0,-0.7011995188056979,3.0
Chhillar.varun,Cascade - Radisson Hyderabad Hitec City,3.0,0.690840593704878,1.0
Chhillar.varun,Mohammedia Shawarma,0.0,-0.7028858765402104,2.0
Chhillar.varun,Green Bawarchi Restaurant,0.0,-0.703189478638772,3.0
Chilugurishanthireddy,Tiki Shack,3.0,0.5019102902424162,1.0
Chilugurishanthireddy,Shah Ghouse Spl Shawarma,0.0,-0.7025490348753349,2.0
Chilugurishanthireddy,Pakwaan Grand,0.0,-0.703189478638772,3.0
Chinna Ramakrishna,Paradise,3.0,0.656432870242823,1.0
Chinna Ramakrishna,Hitech Bawarchi Food Zone,0.0,-0.5721942705447367,2.0
Chinna Ramakrishna,Flechazo,0.0,-0.7019232822159183,3.0
Chinnu Chanti,Squeeze @ The Lime,2.0,0.690840593704878,1.0
Chinnu Chanti,The Indi Grill,0.0,-0.6992445246734287,2.0
Chinnu Chanti,Triptify,0.0,-0.7019127827524814,3.0
Chirag Kothari,Pot Pourri,3.0,0.6652274355540566,1.0
Chirag Kothari,Banana Leaf Multicuisine Restaurant,0.0,-0.7009943195766868,2.0
Chirag Kothari,Cream Stone,0.0,-0.7028858765402104,3.0
Chirag Surana,eat.fit,1.0,0.6287854877866885,1.0
Chirag Surana,The Foodie Monster Kitchen,0.0,-0.69887982368256,2.0
Chirag Surana,Driven Cafe,0.0,-0.703189478638772,3.0
Chittaranjan Mohanta,Delhi-39,0.0,0.6172269447259258,1.0
Chittaranjan Mohanta,Pot Pourri,0.0,-0.703189478638772,2.0
Chittaranjan Mohanta,The Glass Onion,0.0,-0.703189478638772,3.0
Chitti,Amul,3.0,0.6516494316299958,1.0
Chitti,Banana Leaf Multicuisine Restaurant,0.0,-0.7000449987745438,2.0
Chitti,Driven Cafe,0.0,-0.7000449987745438,3.0
Chukka Sarveswara Rao,AB's - Absolute Barbecues,3.0,0.5826577687487676,1.0
Chukka Sarveswara Rao,Gal Punjab Di,0.0,-0.7027236381218351,2.0
Chukka Sarveswara Rao,Prism Club & Kitchen,0.0,-0.7028321265121787,3.0
D,Cafe Eclat,2.0,0.6762952971477463,1.0
D,Hunger Maggi Point,0.0,-0.7025490348753349,2.0
D,Gal Punjab Di,0.0,-0.7028858765402104,3.0
DASARI NARENDRA,Hyderabad Chefs,0.0,0.658448452574858,1.0
DASARI NARENDRA,10 Downing Street,0.0,-0.7029992072815534,2.0
DASARI NARENDRA,Frio Bistro,0.0,-0.703189478638772,3.0
DIVYA DASARI,American Wild Wings,3.0,0.6889869911652801,1.0
DIVYA DASARI,Yum Yum Tree - The Arabian Food Court,0.0,-0.690629004397978,2.0
DIVYA DASARI,Aromas@11SIX,0.0,-0.703189478638772,3.0
Daggu Aishu,AB's - Absolute Barbecues,3.0,0.5826577687487676,1.0
Daggu Aishu,Triptify,0.0,-0.6944891332799401,2.0
Daggu Aishu,Sardarji's Chaats & More,0.0,-0.703189478638772,3.0
Damoder Volavoju,Hyderabad Chefs,0.0,0.658448452574858,1.0
Damoder Volavoju,Club Rogue,0.0,-0.7027236381218351,2.0
Damoder Volavoju,Amul,0.0,-0.7028858765402104,3.0
Dangeti Anuraag,Asian Meal Box,2.0,0.46285978620150536,1.0
Dangeti Anuraag,Chinese Pavilion,0.0,-0.7028858765402104,2.0
Dangeti Anuraag,Desi Bytes,0.0,-0.7028858765402104,3.0
Darshan Shah,Hyper Local,2.0,0.6983768998383802,1.0
Darshan Shah,Over The Moon Brew Company,0.0,-0.4392199368619668,2.0
Darshan Shah,Over The Moon Brew Company,0.0,-0.4392199368619668,3.0
Dawn Lee De Hitta,Feast - Sheraton Hyderabad Hotel,3.0,0.5418229616435666,1.0
Dawn Lee De Hitta,Asian Meal Box,0.0,-0.6944891332799401,2.0
Dawn Lee De Hitta,Ulavacharu,0.0,-0.7030750642637245,3.0
Debashish Ray,The Glass Onion,3.0,0.5567911348776522,1.0
Debashish Ray,"3B's - Buddies, Bar & Barbecue",0.0,-0.7019975314386193,2.0
Debashish Ray,Momos Delight,0.0,-0.7025490348753349,3.0
Debasish Choudhury,Kritunga Restaurant,0.0,0.690840593704878,1.0
Debasish Choudhury,Zega - Sheraton Hyderabad Hotel,0.0,-0.6949306781117205,2.0
Debasish Choudhury,Paradise,0.0,-0.7029992072815534,3.0
Debasmita Paul,KFC,3.0,0.6479423943712934,1.0
Debasmita Paul,NorFest - The Dhaba,0.0,-0.7025490348753349,2.0
Debasmita Paul,SKYHY,0.0,-0.703189478638772,3.0
Debojit Mukherjee,AB's - Absolute Barbecues,0.0,0.5434738277516128,1.0
Debojit Mukherjee,The Fisherman's Wharf,0.0,-0.7028321265121787,2.0
Debojit Mukherjee,KS Bakers,0.0,-0.703189478638772,3.0
Deep Gaurab,Khaan Saab,2.0,0.6711815936978127,1.0
Deep Gaurab,Delhi-39,0.0,-0.7027236381218351,2.0
Deep Gaurab,Deli 9 Bistro,0.0,-0.703189478638772,3.0
Deep Sharma,Desi Bytes,0.0,0.5833745588292916,1.0
Deep Sharma,Green Bawarchi Restaurant,0.0,-0.7029992072815534,2.0
Deep Sharma,Paradise,0.0,-0.7029992072815534,3.0
Deepak Chadha,Amul,3.0,0.6262295401133451,1.0
Deepak Chadha,Cream Stone,0.0,-0.7000449987745438,2.0
Deepak Chadha,The Glass Onion,0.0,-0.7000449987745438,3.0
Deepak Gavarla,Hyderabad Chefs,3.0,0.658448452574858,1.0
